"MEDIDOR:"	"Date"	"Time"	"Int.Len"	"kWh-Del"	"kVARh-Del"	"kWh-Rec"	"kVARh-Rec"
"          1002192804"	"11/04/24"	"19:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"19:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"19:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"19:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"20:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"20:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"20:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"20:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"21:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"21:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"21:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"21:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"22:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"22:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"22:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"22:45"	15	0,271800000000000	0,000000000000000	0,000000000000000	0,018000000000000
"          1002192804"	"11/04/24"	"23:00"	15	1,692000000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"11/04/24"	"23:15"	15	1,690200000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"11/04/24"	"23:30"	15	1,694700000000000	0,000000000000000	0,000000000000000	0,109800000000000
